Phoneme	Affix	Stem	rid
ʁãpjete	ʁə	pjete	r117113
ʁãpjɛtə	ʁə	pjɛtə	r117113
ʁãpjeta	ʁə	pjeta	r117113
ʁãpjete	ʁə	pjete	r117113
ʁãplisaʒ	ʁə	plisaʒ	r117121
ʁãplisaʒ	ʁə	plisaʒ	r117121
ʁãplis	ʁə	plis	r105635
ʁãplis	ʁə	plis	r105635
ʁãpli	ʁə	pli	r105635
ʁãplis	ʁə	plis	r105635
ʁãpli	ʁə	pli	r105635
ʁãplis	ʁə	plis	r105635
ʁãplis	ʁə	plis	r105635
ʁãplis	ʁə	plis	r105635
ʁãpli	ʁə	pli	r105635
ʁãpli	ʁə	pli	r105635
ʁãpli	ʁə	pli	r105635
ʁãpli	ʁə	pli	r105635
ʁãplis	ʁə	plis	r117119
ʁãplis	ʁə	plis	r117119
ʁãpli	ʁə	pli	r117119
ʁãplis	ʁə	plis	r117119
ʁãpli	ʁə	pli	r117119
ʁãplis	ʁə	plis	r117119
ʁãplis	ʁə	plis	r117119
ʁãplis	ʁə	plis	r117119
ʁãpli	ʁə	pli	r117119
ʁãpli	ʁə	pli	r117119
ʁãpli	ʁə	pli	r117119
ʁãpli	ʁə	pli	r117119
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔnj	ʁə	pwazɔnj	r117135
ʁãpwazɔn	ʁə	pwazɔn	r117135
ʁãpwazɔne	ʁə	pwazɔne	r117135
ʁãpwazɔnə	ʁə	pwazɔnə	r117135
ʁãpwazɔna	ʁə	pwazɔna	r117135
ʁãpwazɔne	ʁə	pwazɔne	r117135
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔn	ʁə	ãpwasɔn	r117137
ʁeãpwasɔne	ʁə	ãpwasɔne	r117137
ʁeãpwasɔnə	ʁə	ãpwasɔnə	r117137
ʁeãpwasɔna	ʁə	ãpwasɔna	r117137
ʁeãpwasɔne	ʁə	ãpwasɔne	r117137
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r101787
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r101787
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r188243
mɔnoselylɛʁ	mɔnɔ	selylɛʁ	r188243
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛt	ʁə	fɛt	r117159
ʁãfɛte	ʁə	fɛte	r117159
ʁãfɛtə	ʁə	fɛtə	r117159
ʁãfɛta	ʁə	fɛta	r117159
ʁãfɛte	ʁə	fɛte	r117159
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁm	ʁə	fɛʁm	r117161
ʁɑfɛʁme	ʁə	fɛʁme	r117161
ʁɑfɛʁmə	ʁə	fɛʁmə	r117161
ʁɑfɛʁma	ʁə	fɛʁma	r117161
ʁɑfɛʁme	ʁə	fɛʁme	r117161
febʁilize	izɛ	febʁil	r106807
febʁilizə	izɛ	febʁil	r106807
febʁiliza	izɛ	febʁil	r106807
febʁilize	izɛ	febʁil	r106807
ʁãflam	ʁə	flam	r117165
ʁãflam	ʁə	flam	r117165
ʁãflam	ʁə	flam	r117165
ʁãflam	ʁə	flam	r117165
ʁãflam	ʁə	flam	r117165
ʁãflam	ʁə	flam	r117165
ʁãflam	ʁə	flam	r117165
ʁãflam	ʁə	flam	r117165
ʁãflame	ʁə	flame	r117165
ʁãflamə	ʁə	flamə	r117165
ʁãflama	ʁə	flama	r117165
ʁãflame	ʁə	flame	r117165
enɔ̃sjativ	if	enɔ̃sjat	r34766
enɔ̃sjativ	if	enɔ̃sjat	r34766
enɔ̃sjativ	if	enɔ̃sjat	r34773
enɔ̃sjativ	if	enɔ̃sjat	r34773
enɔ̃sjativ	if	enɔ̃sjat	r34779
enɔ̃sjativ	if	enɔ̃sjat	r34779
ʁeãsəmãsmã	ʁə	ãsəmãsmã	r117193
ʁeãsəmãsmã	ʁə	ãsəmãsmã	r117193
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãs	ʁə	ãsmãs	r117197
ʁeãsmãse	ʁə	ãsmãse	r117197
ʁeãsmãsə	ʁə	ãsmãsə	r117197
ʁeãsmãsa	ʁə	ãsmãsa	r117197
ʁeãsmãse	ʁə	ãsmãse	r117197
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtã	ʁə	ãtã	r117199
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtã	ʁə	ãtã	r117199
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtãd	ʁə	ãtãd	r117199
ʁeãtãdi	ʁə	ãtãdi	r117199
ʁeãtãdy	ʁə	ãtãdy	r117199
ɛ̃vaziv	if	ɛ̃vaz	r45989
ɛ̃vaziv	if	ɛ̃vaz	r45989
ɛ̃vaziv	if	ɛ̃vaz	r45991
ɛ̃vaziv	if	ɛ̃vaz	r45991
ɛ̃vaziv	if	ɛ̃vaz	r91475
ɛ̃vaziv	if	ɛ̃vaz	r91475
ɛ̃vaziv	if	ɛ̃vaz	r220173
ɛ̃vaziv	if	ɛ̃vaz	r220173
ʁãvidaʒ	ʁə	vidaʒ	r117215
ʁãvidaʒ	ʁə	vidaʒ	r117215
ʁãvid	ʁə	vid	r117219
ʁãvid	ʁə	vid	r117219
ʁãvid	ʁə	vid	r117219
ʁãvid	ʁə	vid	r117219
ʁãvid	ʁə	vid	r117219
ʁãvid	ʁə	vid	r117219
ʁãvid	ʁə	vid	r117219
ʁãvid	ʁə	vid	r117219
ʁãvide	ʁə	vide	r117219
ʁãvidə	ʁə	vidə	r117219
ʁãvida	ʁə	vida	r117219
ʁãvide	ʁə	vide	r117219
ʁepãd	ʁə	pãd	r117223
ʁepãd	ʁə	pãd	r117223
ʁepã	ʁə	pã	r117223
ʁepãd	ʁə	pãd	r117223
ʁepã	ʁə	pã	r117223
ʁepãd	ʁə	pãd	r117223
ʁepãd	ʁə	pãd	r117223
ʁepãd	ʁə	pãd	r117223
ʁepãd	ʁə	pãd	r117223
ʁepãd	ʁə	pãd	r117223
ʁepãdi	ʁə	pãdi	r117223
ʁepãdy	ʁə	pãdy	r117223
eʁoziv	if	eʁoz	r36357
eʁoziv	if	eʁoz	r36357
eʁoziv	if	eʁoz	r36361
eʁoziv	if	eʁoz	r36361
eʁɔtize	izɛ	eʁɔt	r106763
eʁɔtizə	izɛ	eʁɔt	r106763
eʁɔtiza	izɛ	eʁɔt	r106763
eʁɔtize	izɛ	eʁɔt	r106763
eʁyptiv	if	eʁypt	r36383
eʁyptiv	if	eʁypt	r36383
eʁyptiv	if	eʁypt	r36385
eʁyptiv	if	eʁypt	r36385
eʁyptiv	if	eʁypt	r91339
eʁyptiv	if	eʁypt	r91339
ʁetam	ʁə	tam	r117257
ʁetam	ʁə	tam	r117257
ʁetam	ʁə	tam	r117257
ʁetam	ʁə	tam	r117257
ʁetam	ʁə	tam	r117257
ʁetam	ʁə	tam	r117257
ʁetam	ʁə	tam	r117257
ʁetam	ʁə	tam	r117257
ʁetame	ʁə	tame	r117257
ʁetamə	ʁə	tamə	r117257
ʁetama	ʁə	tama	r117257
ʁetame	ʁə	tame	r117257
zetatize	izɛ	zetat	r216977
zetatizə	izɛ	zetat	r216977
zetatiza	izɛ	zetat	r216977
zetatize	izɛ	zetat	r216977
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38178
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38178
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38185
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38185
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38189
ɛkstɛ̃ktiv	if	ɛkstɛ̃kt	r38189
etɛʁnize	izɛ	etɛʁn	r106775
etɛʁnizə	izɛ	etɛʁn	r106775
etɛʁniza	izɛ	etɛʁn	r106775
etɛʁnize	izɛ	etɛʁn	r106775
ʁetʁesis	ʁə	tʁesis	r105809
ʁetʁesis	ʁə	tʁesis	r105809
ʁetʁesi	ʁə	tʁesi	r105809
ʁetʁesis	ʁə	tʁesis	r105809
ʁetʁesi	ʁə	tʁesi	r105809
ʁetʁesis	ʁə	tʁesis	r105809
ʁetʁesis	ʁə	tʁesis	r105809
ʁetʁesis	ʁə	tʁesis	r105809
ʁetʁesi	ʁə	tʁesi	r105809
ʁetʁesi	ʁə	tʁesi	r105809
ʁetʁesi	ʁə	tʁesi	r105809
ʁetʁesi	ʁə	tʁesi	r105809
ʁetʁesis	ʁə	tʁesis	r117259
ʁetʁesis	ʁə	tʁesis	r117259
ʁetʁesi	ʁə	tʁesi	r117259
ʁetʁesis	ʁə	tʁesis	r117259
ʁetʁesi	ʁə	tʁesi	r117259
ʁetʁesis	ʁə	tʁesis	r117259
ʁetʁesis	ʁə	tʁesis	r117259
ʁetʁesis	ʁə	tʁesis	r117259
ʁetʁesi	ʁə	tʁesi	r117259
ʁetʁesi	ʁə	tʁesi	r117259
ʁetʁesi	ʁə	tʁesi	r117259
ʁetʁesi	ʁə	tʁesi	r117259
øfɔʁize	izɛ	øfɔʁ	r106783
øfɔʁizə	izɛ	øfɔʁ	r106783
øfɔʁiza	izɛ	øfɔʁ	r106783
øfɔʁize	izɛ	øfɔʁ	r106783
øʁɔpeanize	izɛ	øʁɔpean	r106785
øʁɔpeanizə	izɛ	øʁɔpean	r106785
øʁɔpeaniza	izɛ	øʁɔpean	r106785
øʁɔpeanize	izɛ	øʁɔpean	r106785
zøʁɔpeanize	izɛ	zøʁɔpean	r216941
zøʁɔpeanizə	izɛ	zøʁɔpean	r216941
zøʁɔpeaniza	izɛ	zøʁɔpean	r216941
zøʁɔpeanize	izɛ	zøʁɔpean	r216941
evakɥativ	if	evakɥat	r37266
evakɥativ	if	evakɥat	r37266
evakɥativ	if	evakɥat	r37271
evakɥativ	if	evakɥat	r37271
evakɥativ	if	evakɥat	r37273
evakɥativ	if	evakɥat	r37273
evalɥativ	if	evalɥat	r37286
evalɥativ	if	evalɥat	r37286
evalɥativ	if	evalɥat	r37291
evalɥativ	if	evalɥat	r37291
evalɥativ	if	evalɥat	r37293
evalɥativ	if	evalɥat	r37293
ʁeevalɥasjɔ̃	ʁə	evalɥasjɔ̃	r117263
ʁeevalɥasjɔ̃	ʁə	evalɥasjɔ̃	r117263
ʁeevalɥ	ʁə	evalɥ	r117265
ʁeevaly	ʁə	evaly	r117265
ʁeevaly	ʁə	evaly	r117265
ʁeevalɥ	ʁə	evalɥ	r117265
ʁeevaly	ʁə	evaly	r117265
ʁeevalɥ	ʁə	evalɥ	r117265
ʁeevaly	ʁə	evaly	r117265
ʁeevaly	ʁə	evaly	r117265
ʁeevalɥe	ʁə	evalɥe	r117265
ʁeevaly	ʁə	evaly	r117265
ʁeevalɥa	ʁə	evalɥa	r117265
ʁeevalɥe	ʁə	evalɥe	r117265
evapɔʁativ	if	evapɔʁat	r37326
evapɔʁativ	if	evapɔʁat	r37326
evapɔʁativ	if	evapɔʁat	r37331
evapɔʁativ	if	evapɔʁat	r37331
evapɔʁativ	if	evapɔʁat	r37333
evapɔʁativ	if	evapɔʁat	r37333
evapɔʁativ	if	evapɔʁat	r37339
evapɔʁativ	if	evapɔʁat	r37339
vapɔʁize	izɛ	vapɔʁ	r107837
vapɔʁizə	izɛ	vapɔʁ	r107837
vapɔʁiza	izɛ	vapɔʁ	r107837
vapɔʁize	izɛ	vapɔʁ	r107837
evaziv	if	evaz	r37359
evaziv	if	evaz	r37359
evaziv	if	evaz	r37365
evaziv	if	evaz	r37365
evaziv	if	evaz	r91173
evaziv	if	evaz	r91173
evaziv	if	evaz	r90949
evaziv	if	evaz	r90949
evɔlytiv	if	evɔlyt	r37463
evɔlytiv	if	evɔlyt	r37463
evɔlytiv	if	evɔlyt	r37471
evɔlytiv	if	evɔlyt	r37471
evɔlytiv	if	evɔlyt	r91325
evɔlytiv	if	evɔlyt	r91325
evɔlytiv	if	evɔlyt	r37461
evɔlytiv	if	evɔlyt	r37461
evɔlytiv	if	evɔlyt	r91267
evɔlytiv	if	evɔlyt	r91267
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37488
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37488
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37495
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37495
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37499
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37499
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37507
ɛɡzaʒeʁativ	if	ɛɡzaʒeʁat	r37507
ɛksklamativ	if	ɛksklamat	r37634
ɛksklamativ	if	ɛksklamat	r37634
ɛksklamativ	if	ɛksklamat	r37639
ɛksklamativ	if	ɛksklamat	r37639
ɛksklamativ	if	ɛksklamat	r37641
ɛksklamativ	if	ɛksklamat	r37641
ɛksklamativ	if	ɛksklamat	r91029
ɛksklamativ	if	ɛksklamat	r91029
ɛksklamativ	if	ɛksklamat	r37647
ɛksklamativ	if	ɛksklamat	r37647
ɛksklamativ	if	ɛksklamat	r91071
ɛksklamativ	if	ɛksklamat	r91071
ɛksklyziv	if	ɛksklyz	r91497
ɛksklyziv	if	ɛksklyz	r91497
ɛksklyziv	if	ɛksklyz	r37655
ɛksklyziv	if	ɛksklyz	r37655
ɛksklyziv	if	ɛksklyz	r37661
ɛksklyziv	if	ɛksklyz	r37661
ɛksklyziv	if	ɛksklyz	r91215
ɛksklyziv	if	ɛksklyz	r91215
ɛɡzekytiv	if	ɛɡzekyt	r37703
ɛɡzekytiv	if	ɛɡzekyt	r37703
ɛɡzekytiv	if	ɛɡzekyt	r37713
ɛɡzekytiv	if	ɛɡzekyt	r37713
ɛɡzekytiv	if	ɛɡzekyt	r91169
ɛɡzekytiv	if	ɛɡzekyt	r91169
ɛɡzekytiv	if	ɛɡzekyt	r37701
ɛɡzekytiv	if	ɛɡzekyt	r37701
ɛɡzekytiv	if	ɛɡzekyt	r91007
ɛɡzekytiv	if	ɛɡzekyt	r91007
ɛɡzostiv	if	ɛɡzost	r37752
ɛɡzostiv	if	ɛɡzost	r37752
ɛɡzostiv	if	ɛɡzost	r37755
ɛɡzostiv	if	ɛɡzost	r37755
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37769
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37769
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37771
ɛɡzɔʁtativ	if	ɛɡzɔʁtat	r37771
ɛgzistãsjalize	izɛ	ɛgzistãsjal	r106787
ɛgzistãsjalizə	izɛ	ɛgzistãsjal	r106787
ɛgzistãsjaliza	izɛ	ɛgzistãsjal	r106787
ɛgzistãsjalize	izɛ	ɛgzistãsjal	r106787
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r37829
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r37829
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r37829
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r37829
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r106791
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r106791
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r106791
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r106791
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r192013
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r192013
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r192013
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r192013
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r200049
ɛgkzɔʁsizə	izɛ	ɛgkzɔʁs	r200049
ɛgkzɔʁsiza	izɛ	ɛgkzɔʁs	r200049
ɛgkzɔʁsize	izɛ	ɛgkzɔʁs	r200049
ɛkspeditiv	if	ɛkspedit	r90993
ɛkspeditiv	if	ɛkspedit	r90993
ɛkspeditiv	if	ɛkspedit	r37877
ɛkspeditiv	if	ɛkspedit	r37877
ɛkspeditiv	if	ɛkspedit	r37885
ɛkspeditiv	if	ɛkspedit	r37885
ɛkspeditiv	if	ɛkspedit	r90837
ɛkspeditiv	if	ɛkspedit	r90837
ʁeɛkspedj	ʁə	ɛkspedj	r117273
ʁeɛkspedi	ʁə	ɛkspedi	r117273
ʁeɛkspedi	ʁə	ɛkspedi	r117273
ʁeɛkspedj	ʁə	ɛkspedj	r117273
ʁeɛkspedi	ʁə	ɛkspedi	r117273
ʁeɛkspedj	ʁə	ɛkspedj	r117273
ʁeɛkspedi	ʁə	ɛkspedi	r117273
ʁeɛkspedi	ʁə	ɛkspedi	r117273
ʁeɛkspedje	ʁə	ɛkspedje	r117273
ʁeɛkspedi	ʁə	ɛkspedi	r117273
ʁeɛkspedja	ʁə	ɛkspedja	r117273
ʁeɛkspedje	ʁə	ɛkspedje	r117273
ʁeɛkspedisjɔ̃	ʁə	ɛkspedisjɔ̃	r117275
ʁeɛkspedisjɔ̃	ʁə	ɛkspedisjɔ̃	r117275
ɛksplikativ	if	ɛksplikat	r37936
ɛksplikativ	if	ɛksplikat	r37936
ɛksplikativ	if	ɛksplikat	r37943
ɛksplikativ	if	ɛksplikat	r37943
ɛksplikativ	if	ɛksplikat	r37947
ɛksplikativ	if	ɛksplikat	r37947
ɛksplikativ	if	ɛksplikat	r90995
ɛksplikativ	if	ɛksplikat	r90995
ɛksplikativ	if	ɛksplikat	r37961
ɛksplikativ	if	ɛksplikat	r37961
ɛksplikativ	if	ɛksplikat	r91251
ɛksplikativ	if	ɛksplikat	r91251
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwat	ʁə	ɛksplwat	r117277
ʁeɛksplwate	ʁə	ɛksplwate	r117277
ʁeɛksplwatə	ʁə	ɛksplwatə	r117277
ʁeɛksplwata	ʁə	ɛksplwata	r117277
ʁeɛksplwate	ʁə	ɛksplwate	r117277
ɛksploziv	if	ɛksploz	r38014
ɛksploziv	if	ɛksploz	r38014
ɛksploziv	if	ɛksploz	r38019
ɛksploziv	if	ɛksploz	r38019
ɛksploziv	if	ɛksploz	r38025
ɛksploziv	if	ɛksploz	r38025
ɛksploziv	if	ɛksploz	r91009
ɛksploziv	if	ɛksploz	r91009
ɛksploziv	if	ɛksploz	r114231
ɛksploziv	if	ɛksploz	r114231
ɛksploziv	if	ɛksploz	r91259
ɛksploziv	if	ɛksploz	r91259
ʁeɛkspɔʁtasjɔ̃	ʁə	ɛkspɔʁtasjɔ̃	r117279
ʁeɛkspɔʁtasjɔ̃	ʁə	ɛkspɔʁtasjɔ̃	r117279
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁt	ʁə	ɛkspɔʁt	r117283
ʁeɛkspɔʁte	ʁə	ɛkspɔʁte	r117283
ʁeɛkspɔʁtə	ʁə	ɛkspɔʁtə	r117283
ʁeɛkspɔʁta	ʁə	ɛkspɔʁta	r117283
ʁeɛkspɔʁte	ʁə	ɛkspɔʁte	r117283
ɛkspʁɛsiv	if	ɛkspʁɛs	r38079
ɛkspʁɛsiv	if	ɛkspʁɛs	r38079
ɛkspʁɛsiv	if	ɛkspʁɛs	r91323
ɛkspʁɛsiv	if	ɛkspʁɛs	r91323
ɛkspʁɛsiv	if	ɛkspʁɛs	r38073
ɛkspʁɛsiv	if	ɛkspʁɛs	r38073
ɛkspʁɛsiv	if	ɛkspʁɛs	r38075
ɛkspʁɛsiv	if	ɛkspʁɛs	r38075
ɛkspʁɛsiv	if	ɛkspʁɛs	r90979
ɛkspʁɛsiv	if	ɛkspʁɛs	r90979
ɛkspʁɛsiv	if	ɛkspʁɛs	r114237
ɛkspʁɛsiv	if	ɛkspʁɛs	r114237
ɛkspylsiv	if	ɛkspyls	r38110
ɛkspylsiv	if	ɛkspyls	r38110
ɛkspylsiv	if	ɛkspyls	r38113
ɛkspylsiv	if	ɛkspyls	r38113
ɛkspylsiv	if	ɛkspyls	r38117
ɛkspylsiv	if	ɛkspyls	r38117
ɛkspylsiv	if	ɛkspyls	r91385
ɛkspylsiv	if	ɛkspyls	r91385
ɛkspylsiv	if	ɛkspyls	r91441
ɛkspylsiv	if	ɛkspyls	r91441
ɛksydativ	if	ɛksydat	r38125
ɛksydativ	if	ɛksydat	r38125
ɛksteʁjɔʁize	izɛ	ɛksteʁjɔʁ	r106793
ɛksteʁjɔʁizə	izɛ	ɛksteʁjɔʁ	r106793
ɛksteʁjɔʁiza	izɛ	ɛksteʁjɔʁ	r106793
ɛksteʁjɔʁize	izɛ	ɛksteʁjɔʁ	r106793
ɛkstʁactiv	if	ɛkstʁact	r38218
ɛkstʁactiv	if	ɛkstʁact	r38218
ɛkstʁactiv	if	ɛkstʁact	r38223
ɛkstʁactiv	if	ɛkstʁact	r38223
ɛkstʁactiv	if	ɛkstʁact	r38225
ɛkstʁactiv	if	ɛkstʁact	r38225
ɛkstʁactiv	if	ɛkstʁact	r91443
ɛkstʁactiv	if	ɛkstʁact	r91443
ɛkstʁactiv	if	ɛkstʁact	r91305
ɛkstʁactiv	if	ɛkstʁact	r91305
ɛkstʁyziv	if	ɛkstʁyz	r38271
ɛkstʁyziv	if	ɛkstʁyz	r38271
ɛkstʁyziv	if	ɛkstʁyz	r38273
ɛkstʁyziv	if	ɛkstʁyz	r38273
fanatize	izɛ	fanat	r106801
fanatizə	izɛ	fanat	r106801
fanatiza	izɛ	fanat	r106801
fanatize	izɛ	fanat	r106801
favɔʁize	izɛ	favɔʁ	r106805
favɔʁizə	izɛ	favɔʁ	r106805
favɔʁiza	izɛ	favɔʁ	r106805
favɔʁize	izɛ	favɔʁ	r106805
favɔʁize	izɛ	favɔʁ	r216845
favɔʁizə	izɛ	favɔʁ	r216845
favɔʁiza	izɛ	favɔʁ	r216845
favɔʁize	izɛ	favɔʁ	r216845
fedeʁalize	izɛ	fedeʁal	r106809
fedeʁalizə	izɛ	fedeʁal	r106809
fedeʁaliza	izɛ	fedeʁal	r106809
fedeʁalize	izɛ	fedeʁal	r106809
fedeʁativ	if	fedeʁat	r38777
fedeʁativ	if	fedeʁat	r38777
fedeʁativ	if	fedeʁat	r90871
fedeʁativ	if	fedeʁat	r90871
fedeʁativ	if	fedeʁat	r38765
fedeʁativ	if	fedeʁat	r38765
fedeʁativ	if	fedeʁat	r38769
fedeʁativ	if	fedeʁat	r38769
fedeʁativ	if	fedeʁat	r91049
fedeʁativ	if	fedeʁat	r91049
feminize	izɛ	femin	r106815
feminizə	izɛ	femin	r106815
feminiza	izɛ	femin	r106815
feminize	izɛ	femin	r106815
feminize	izɛ	femin	r220633
feminizə	izɛ	femin	r220633
feminiza	izɛ	femin	r220633
feminize	izɛ	femin	r220633
fɛʁtilize	izɛ	fɛʁtil	r106819
fɛʁtilizə	izɛ	fɛʁtil	r106819
fɛʁtiliza	izɛ	fɛʁtil	r106819
fɛʁtilize	izɛ	fɛʁtil	r106819
fiktiv	if	fikt	r39091
fiktiv	if	fikt	r39091
fiktiv	if	fikt	r39093
fiktiv	if	fikt	r39093
fiktiv	if	fikt	r90975
fiktiv	if	fikt	r90975
fidelize	izɛ	fidel	r106827
fidelizə	izɛ	fidel	r106827
fideliza	izɛ	fidel	r106827
fidelize	izɛ	fidel	r106827
fɛ̃lãdize	izɛ	fɛ̃lãd	r222027
fɛ̃lãdizə	izɛ	fɛ̃lãd	r222027
fɛ̃lãdiza	izɛ	fɛ̃lãd	r222027
fɛ̃lãdize	izɛ	fɛ̃lãd	r222027
fiksativ	if	fiksat	r39349
fiksativ	if	fiksat	r39349
fɔkalize	izɛ	fɔkal	r106849
fɔkalizə	izɛ	fɔkal	r106849
fɔkaliza	izɛ	fɔkal	r106849
fɔkalize	izɛ	fɔkal	r106849
fɔsilize	izɛ	fɔsil	r106865
fɔsilizə	izɛ	fɔsil	r106865
fɔsiliza	izɛ	fɔsil	r106865
fɔsilize	izɛ	fɔsil	r106865
fʁaʒilize	izɛ	fʁaʒil	r106867
fʁaʒilizə	izɛ	fʁaʒil	r106867
fʁaʒiliza	izɛ	fʁaʒil	r106867
fʁaʒilize	izɛ	fʁaʒil	r106867
fʁãsize	izɛ	fʁãs	r106871
fʁãsizə	izɛ	fʁãs	r106871
fʁãsiza	izɛ	fʁãs	r106871
fʁãsize	izɛ	fʁãs	r106871
fʁatɛʁnize	izɛ	fʁatɛʁn	r106873
fʁatɛʁnizə	izɛ	fʁatɛʁn	r106873
fʁatɛʁniza	izɛ	fʁatɛʁn	r106873
fʁatɛʁnize	izɛ	fʁatɛʁn	r106873
pɔljadɛlf	poli	adɛlf	r102221
pɔljadɛlf	poli	adɛlf	r102221
fʁekɑ̃tativ	if	fʁekɑ̃tat	r40547
fʁekɑ̃tativ	if	fʁekɑ̃tat	r40547
fʁekɑ̃tativ	if	fʁekɑ̃tat	r40549
fʁekɑ̃tativ	if	fʁekɑ̃tat	r40549
fʁɥitiv	if	fʁɥit	r40849
fʁɥitiv	if	fʁɥit	r40849
fʁɥitiv	if	fʁɥit	r40853
fʁɥitiv	if	fʁɥit	r40853
gadʒetize	izɛ	gadʒet	r106881
gadʒetizə	izɛ	gadʒet	r106881
gadʒetiza	izɛ	gadʒet	r106881
